Month	Hour	Station_Type	Area	Pm25	Precipitation	Wind_direction	Wind_speed	Air_temperature	Air_humedity
December	21	Traffic	Center	32	0	18,6762	1,24469	21,067	70,7337
December	22	Traffic	Center	27	0	25,5894	0,921783	20,9429	71,8309
December	23	Traffic	Center	30	0	23,5571	1,09596	20,6489	72,384
December	0	Traffic	Center	29	0	7,97982	0,687723	20,3556	72,0883
December	1	Traffic	Center	27	0	353,504	0,461002	19,7818	74,2581
December	2	Traffic	Center	22	0	27,1991	0,780646	19,1875	78,2094
December	3	Traffic	Center	24	0	33,8007	0,681202	19,0567	76,9134
December	4	Traffic	Center	19	0	356,446	0,395147	18,7343	77,8824
December	5	Traffic	Center	29	0	341,864	1,09055	18,3746	75,4477
December	6	Traffic	Center	36	0	16,0393	0,359743	17,9696	79,4314
December	7	Traffic	Center	44	0	20,4132	0,720409	17,7703	78,9271
December	8	Traffic	Center	52	0	322,01	0,240658	18,867	71,75
December	9	Traffic	Center	53	0	50,4054	0,526084	20,9576	61,0585
December	10	Traffic	Center	27	0	26,1448	1,09474	22,6823	52,7357
December	11	Traffic	Center	16	0	23,4911	1,95954	24,6986	41,939
December	12	Traffic	Center	17	0	23,9953	1,31812	26,8281	34,5968
December	13	Traffic	Center	18	0	41,0394	1,22352	27,7663	29,1736
December	14	Traffic	Center	5	0	37,169	0,890004	28,0065	27,333
December	15	Traffic	Center	9	0	64,0045	0,775903	28,5145	27,1822
December	16	Traffic	Center	14	0	55,0037	0,580783	28,194	27,8947
December	17	Traffic	Center	16	0	46,7004	1,03367	27,9799	26,7698
December	18	Traffic	Center	34	0	19,9972	1,26857	25,9577	41,3784
December	19	Traffic	Center	34	0	22,7575	1,08728	24,0268	53,9566
December	20	Traffic	Center	37	0	17,6219	1,14921	23,2918	59,1607
December	21	Traffic	Center	38	0	9,78471	0,913331	22,614	63,6835
December	22	Traffic	Center	40	0	24,2635	1,04808	21,8888	70,3505
December	23	Traffic	Center	34	0	25,2334	0,977002	21,4328	73,1975
December	0	Traffic	Center	39	0	19,4206	0,800991	20,8728	75,2854
December	1	Traffic	Center	38	0	20,025	0,679522	20,3012	77,3699
December	2	Traffic	Center	36	0	21,5915	0,855043	20,239	75,4134
December	3	Traffic	Center	25	0	34,7964	0,797763	20,0608	75,4965
December	4	Traffic	Center	27	0	19,5282	0,663517	19,9563	75,2354
December	5	Traffic	Center	31	0	26,5606	0,939931	19,6717	77,4664
December	6	Traffic	Center	22	0	24,7987	0,943456	19,6381	76,1035
December	7	Traffic	Center	34	0	23,6749	0,756666	19,7774	75,7244
December	8	Traffic	Center	38	0	29,0466	0,824183	20,1343	73,7082
December	9	Traffic	Center	39	0	21,7881	0,876029	21,0654	68,2639
December	10	Traffic	Center	27	0	35,1569	0,599626	22,9893	56,4114
December	11	Traffic	Center	29	0	18,7023	0,71476	23,6423	51,7798
December	12	Traffic	Center	20	0	341,68	0,465324	24,7131	44,5821
December	13	Traffic	Center	27	0	18,4285	0,495807	26,0788	40,3474
December	14	Traffic	Center	25	0	19,7419	1,20968	26,681	38,2137
December	15	Traffic	Center	23	0	12,721	0,873798	27,3262	38,6834
December	16	Traffic	Center	31	0	20,5173	1,16415	27,3834	37,3053
December	17	Traffic	Center	25	0	20,9584	0,946897	26,727	41,6428
December	18	Traffic	Center	36	0	21,254	1,24083	25,4939	48,4272
December	19	Traffic	Center	36	0	19,0302	1,00033	23,7068	56,6316
December	20	Traffic	Center	39	0	10,7006	0,711922	22,7385	62,9793
December	21	Traffic	Center	37	0	17,6259	0,921141	21,7768	70,8892
December	22	Traffic	Center	43	0	18,2717	0,870302	21,3586	73,6089
December	23	Traffic	Center	38	0	15,0766	0,713822	20,9131	75,3488
December	0	Traffic	Center	35	0	32,0409	0,660813	20,4007	75,9231
December	1	Traffic	Center	42	0	0,437505	0,700124	20,1688	75,5462
December	2	Traffic	Center	34	0	9,76679	0,6712	20,007	77,1791
December	3	Traffic	Center	25	0	15,2382	0,719403	19,5557	76,6624
December	4	Traffic	Center	24	0	15,838	0,840849	19,3595	71,301
December	5	Traffic	Center	21	0	29,2576	1,03086	19,0314	67,7037
December	6	Traffic	Center	22	0	25,843	0,763781	18,8417	64,7546
December	7	Traffic	Center	20	0	16,7612	0,689116	18,8675	64,7717
December	8	Traffic	Center	21	0	22,6689	0,702209	19,5122	61,4801
December	9	Traffic	Center	24	0	51,4992	0,477404	21,5501	56,4783
December	10	Traffic	Center	16	0	25,6126	1,2582	23,7336	45,6289
December	11	Traffic	Center	15	0	18,5955	1,58713	25,126	40,8206
December	12	Traffic	Center	18	0	22,4586	1,47515	26,3972	37,2573
December	13	Traffic	Center	16	0	22,4802	1,37606	27,4386	33,7938
December	14	Traffic	Center	23	0	27,4114	0,876355	28,5545	30,7095
December	15	Traffic	Center	13	0	32,9386	1,35581	29,0019	27,7473
December	16	Traffic	Center	13	0	27,8619	1,63189	28,9779	25,7544
December	17	Traffic	Center	21	0	38,1503	1,31972	28,2058	25,9317
December	18	Traffic	Center	63	0	28,8377	1,16082	26,9771	31,1205
December	19	Traffic	Center	25	0	3,51666	0,0813844	24,4865	48,2926
December	20	Traffic	Center	21	0	307,814	0,273542	23,2894	55,1838
December	21	Traffic	Center	27	0	5,25035	0,752981	21,9002	66,2219
December	22	Traffic	Center	37	0	16,2699	0,82833	21,1082	72,0741
December	23	Traffic	Center	28	0	22,7866	1,01624	20,5899	74,8294
December	0	Traffic	Center	33	0	4,45717	0,541225	20,1759	75,2192
December	1	Traffic	Center	27	0	10,1137	0,67938	19,6369	76,4641
December	2	Traffic	Center	15	0	34,9751	0,671521	19,0987	76,4678
December	3	Traffic	Center	13	0	16,6935	0,904425014	18,7389	74,3588
December	4	Traffic	Center	22	0	25,8885	0,952416407	18,3847	73,2414
December	5	Traffic	Center	33	0	310,636	0,538623	17,928	74,398
December	6	Traffic	Center	39	0	4,04749	1,14123	17,7506	74,2704
December	7	Traffic	Center	59	0	17,7759	0,725675	17,7119	73,3552
December	8	Traffic	Center	50	0	28,0932	0,634619	18,6385	67,7718
December	9	Traffic	Center	49	0	339,859	0,419963	20,6356	60,3494
December	10	Traffic	Center	32	0	21,3202	0,524639	22,4805	51,3995
December	11	Traffic	Center	21	0	15,3042	0,829112	25,4584	37,6543
December	12	Traffic	Center	12	0	40,7883	0,446919	27,8292	23,4686
December	13	Traffic	Center	11	0	85,566	0,968157	28,7417	18,0813
December	14	Traffic	Center	9	0	81,6516	1,12512	29,1113	17,4071
December	15	Traffic	Center	11	0	59,979	1,19915	29,4572	16,6886
December	16	Traffic	Center	14	0	61,1143	1,10982	29,5232	17,2223
December	17	Traffic	Center	14	0	52,5084	0,886752	29,1156	18,1696
December	18	Traffic	Center	20	0	22,8529	1,04798	27,4037	25,2167
December	19	Traffic	Center	27	0	3,53711	0,219898	24,5675	45,2554
December	20	Traffic	Center	28	0	21,92	1,04751	23,4707	50,9562
December	21	Traffic	Center	28	0	22,8342	1,35063	22,0769	63,1392
December	22	Traffic	Center	27	0	22,7544	1,00621	21,3542	70,0404
December	23	Traffic	Center	29	0	19,8784	0,97548	20,8828	73,6354
December	0	Traffic	Center	27	0	12,9561	0,728024	20,4083	75,4425
December	1	Traffic	Center	30	0	11,0109	0,76972	20,0043	76,5497
December	2	Traffic	Center	32	0	15,4757	0,705367	19,384	76,8083
December	3	Traffic	Center	29	0	11,6203	0,854208622	18,961	75,6415
December	4	Traffic	Center	28	0	22,4141	0,986538764	18,6534	73,0358
December	5	Traffic	Center	18	0	31,5285	0,900280114	18,3535	68,7369
December	6	Traffic	Center	27	0	35,084	0,852968913	18,2347	67,3626
December	7	Traffic	Center	47	0	0,596892	0,217735	17,9908	68,2838
December	8	Traffic	Center	48	0	23,2084	0,640451	19,2673	61,8448
December	9	Traffic	Center	52	0	67,9258	0,464936	21,3032	51,188
December	10	Traffic	Center	37	0	43,1677	0,492617	22,5895	45,8643
December	11	Traffic	Center	21	0	33,241	0,709635	24,3347	38,7824
December	12	Traffic	Center	16	0	358,422	0,89654	26,482	31,156
December	13	Traffic	Center	22	0	23,7209	1,83687	28,269	24,4767
December	14	Traffic	Center	29	0	21,5652	1,48892	29,2825	24,0173
December	15	Traffic	Center	25	0	18,3046	1,95799	28,7327	24,8264
December	16	Traffic	Center	24	0	33,5786	1,61991	28,7587	25,4566
December	17	Traffic	Center	27	0	29,4528	1,63737	28,3364	28,7057
December	18	Traffic	Center	37	0	22,9707	0,969412	26,395	36,9671
December	19	Traffic	Center	31	0	22,6465	1,28562	24,3153	50,1729
December	20	Traffic	Center	36	0	17,3101	1,2526	22,9426	60,1778
December	21	Traffic	Center	33	0	16,8834	0,867021	22,0943	65,607
December	22	Traffic	Center	35	0	22,6155	0,87434	21,5052	69,1764
December	23	Traffic	Center	33	0	27,0254	0,856225	21,4277	68,1395
December	0	Traffic	Center	33	0	26,1489	0,824296	20,8796	70,9388
December	1	Traffic	Center	28	0	12,0346	0,700283	20,237	72,8377
December	2	Traffic	Center	24	0	10,9975	0,53986	19,7652	72,9802
December	3	Traffic	Center	32	0	5,29407	0,686674	19,0781	75,177
December	4	Traffic	Center	30	0	338,535	0,676761	18,5409	74,5916
December	5	Traffic	Center	30	0	9,21537	0,873489	18,2303	71,9734
December	6	Traffic	Center	41	0	17,743	0,628386	18,0584	69,751
December	7	Traffic	Center	42	0	18,7802	0,843554	18,0173	68,0091
December	8	Traffic	Center	47	0	32,4652	0,412963	19,3549	58,4802
December	9	Traffic	Center	65	0	198,243	0,257657	20,881	56,2789
December	10	Traffic	Center	70	0	314,793	0,0665634	22,808	50,3724
December	11	Traffic	Center	34	0	325,658	0,477237	24,7926	38,631
December	12	Traffic	Center	30	0	3,71919	0,750942	27,0598	28,0357
December	13	Traffic	Center	30	0	19,8333	1,40662	28,6807	23,8659
December	15	Traffic	Center	33	0	12,8704	1,335	29,454	29,704
December	16	Traffic	Center	25	0	19,5872	1,08738808	29,0116	32,6094
December	17	Traffic	Center	30	0	356,677	1,23378	27,7052	35,3708
December	18	Traffic	Center	20	0	21,8767	1,03169	25,6678	42,7045
December	19	Traffic	Center	28	0	20,9159	1,19577	24,22	49,0042
December	20	Traffic	Center	31	0	22,343	1,3063	22,9208	56,8856
December	21	Traffic	Center	31	0	20,6751	1,13201	21,9575	64,3197
December	22	Traffic	Center	28	0	18,8093	1,05002	21,2698	70,2072
December	23	Traffic	Center	27	0	25,8716	1,31219	20,7185	73,1837
December	0	Traffic	Center	24	0	25,7596	0,901774	20,5982	72,3325
December	1	Traffic	Center	23	0	25,1371	0,999041	19,9698	75,8553
December	2	Traffic	Center	22	0	17,8469	0,977215	19,7243	75,1169
December	3	Traffic	Center	23	0	14,2308	0,813089	19,3495	76,6803
December	4	Traffic	Center	17	0	18,6381	0,891636	19,2726	75,7998
December	5	Traffic	Center	20	0	12,8974	0,590169	19,2032	75,0578
December	6	Traffic	Center	22	0	21,8727	0,629867	18,6822	76,744
December	7	Traffic	Center	30	0	27,1037	0,955919	18,3593	75,7157
December	8	Traffic	Center	39	0	25,3937	1,1492	18,7977	72,7064
December	9	Traffic	Center	44	0	88,9374	0,0549526	21,0921	59,7274
December	10	Traffic	Center	31	0	29,3845	1,04521	22,9099	47,3303
December	11	Traffic	Center	17	0	21,6808	1,2953	24,5679	41,0243
December	12	Traffic	Center	21	0	14,8923	0,81023	26,0272	36,6714
December	13	Traffic	Center	20	0	19,0181	0,881002	27,3069	34,2972
December	14	Traffic	Center	24	0	17,3895	1,14891	28,1802	33,101
December	15	Traffic	Center	22	0	15,6666	1,18536	28,4785	33,4191
December	16	Traffic	Center	23	0	16,4684	1,20363	27,5651	38,319
December	17	Traffic	Center	33	0	15,4773	0,822067	26,4961	44,5247
December	18	Traffic	Center	32	0	17,7694	1,24919	25,2614	48,4233
December	19	Traffic	Center	28	0	24,3495	1,18866	24,0882	52,3415
December	20	Traffic	Center	33	0	21,2584	1,4138	22,8193	60,2581
December	21	Traffic	Center	28	0	19,7031	1,12832	21,9181	67,0558
December	22	Traffic	Center	31	0	24,1066	1,19767	21,2769	72,5823
December	23	Traffic	Center	31	0	22,4734	1,03604	21,0224	73,3
December	0	Traffic	Center	21	0	8,23652	0,842929	20,5516	75,53
December	1	Traffic	Center	23	0	21,0257	0,853176	20,4046	76,0699
December	2	Traffic	Center	24	0	20,9848	0,91589	20,2695	75,5911
December	3	Traffic	Center	24	0	22,0173	0,96788	19,9323	76,0795
December	4	Traffic	Center	25	0	11,8869	0,766006	19,5825	76,7755
December	5	Traffic	Center	22	0	8,96325	0,597088	19,4387	75,7171
December	6	Traffic	Center	22	0	24,74	0,831971	19,4132	73,0531
December	7	Traffic	Center	34	0	19,6481	1,04565	18,8832	76,0283
December	8	Traffic	Center	34	0	23,7669	1,17742	19,3022	72,6801
December	9	Traffic	Center	34	0	26,6607	1,34017	20,7227	62,7068
December	10	Traffic	Center	33	0	26,4826	1,21569	21,6891	57,7317
December	11	Traffic	Center	25	0	23,9997	1,34968	23,3342	48,6318
December	12	Traffic	Center	26	0	23,3042	0,980183014	25,2132	41,8591
December	13	Traffic	Center	17	0	17,5963	1,17591	26,9399	37,2777
December	14	Traffic	Center	27	0	15,2475	1,30868	27,9389	34,8388
December	15	Traffic	Center	23	0	9,57849	0,986349	28,4633	35,4285
December	16	Traffic	Center	26	0	14,1057	1,4508	28,4173	37,6535
December	17	Traffic	Center	40	0	19,3556	0,651341	27,6232	40,6572
December	18	Traffic	Center	34	0	21,2839	1,58337	25,5767	49,037
December	19	Traffic	Center	38	0	21,2236	1,11077	24,1096	54,4663
December	20	Traffic	Center	30	0	16,9699	0,584916	23,1089	60,1371
December	21	Traffic	Center	36	0	20,9683	0,887857	22,2178	66,6668
December	22	Traffic	Center	32	0	30,6681	0,758481	21,5535	71,9341
December	23	Traffic	Center	28	0	24,0431	1,14613	21,0135	74,5863
December	0	Traffic	Center	27	0	19,2876	0,865037	20,7789	75,1767
December	1	Traffic	Center	27	0	20,7763	0,882948	20,3227	77,515
December	2	Traffic	Center	25	0	14,6885	0,773106	20,072	76,5995
December	3	Traffic	Center	22	0	21,2959	0,908146	19,6128	78,3627
December	4	Traffic	Center	22	0	12,2761	0,84606	19,3194	78,1802
December	5	Traffic	Center	19	0	22,6605	0,793706	19,1826	77,6633
December	6	Traffic	Center	24	0	15,5794	0,608609	18,7741	79,6492
December	8	Traffic	Center	33	0	20,4653	1,03654	19,5497	73,9162
December	9	Traffic	Center	35	0	25,647	1,38452	20,4551	67,6451
December	10	Traffic	Center	33	0	26,528	1,104	22,9963	52,9812
December	11	Traffic	Center	26	0	24,7632	1,00395	24,1188	45,7301
December	12	Traffic	Center	19	0	15,4667	0,80556	25,7318	39,4361
December	13	Traffic	Center	20	0	329,822	0,384515	27,3143	34,1202
December	14	Traffic	Center	19	0	347,108	0,782103	28,7048	31,5234
December	15	Traffic	Center	27	0	358,955	0,935689	29,5057	30,9571
December	16	Traffic	Center	26	0	32,2345	0,65476	28,356	32,0865
December	17	Traffic	Center	29	0	17,7002	0,982543	27,0744	36,9111
December	18	Traffic	Center	33	0	16,5993	1,15431	25,5183	43,288
December	19	Traffic	Center	27	0	19,431	0,996987	24,3729	46,292
December	20	Traffic	Center	23	0	21,9329	1,11247	23,3968	50,9977
December	21	Traffic	Center	21	0	26,4205	0,797196	22,3081	57,5292
December	22	Traffic	Center	34	0	10,8413	0,549199	21,5114	65,5167
December	23	Traffic	Center	27	0	9,48594	0,657339	20,9931	69,6385
December	0	Traffic	Center	28	0	9,12442	0,609235	20,6476	72,1106
December	1	Traffic	Center	25	0	14,7625	0,799073	20,135	73,6881
December	2	Traffic	Center	29	0	14,7135	0,73761	19,9742	73,7726
December	3	Traffic	Center	27	0	15,8558	0,836379	19,7577	73,5393
December	4	Traffic	Center	21	0	26,416	0,715227	19,7381	70,5975
December	5	Traffic	Center	22	0	19,4392	0,556426	19,6677	69,1419
December	6	Traffic	Center	14	0	24,9305	0,779151	19,6645	68,0349
December	7	Traffic	Center	18	0	20,1939	0,836018	19,6028	67,6133
December	8	Traffic	Center	19	0	25,3798	0,865788	20,0486	66,4189
December	9	Traffic	Center	26	0	22,1799	0,793523	21,1686	58,6879
December	10	Traffic	Center	24	0	27,4254	0,739425	22,2701	53,351
December	11	Traffic	Center	15	0	62,1319	0,307982	24,0284	46,483
December	12	Traffic	Center	23	0	22,1308	0,726689	24,7325	42,7918
December	13	Traffic	Center	30	0	11,79	0,658504	25,8437	37,6292
December	14	Traffic	Center	27	0	14,3761	0,721066	26,3056	35,6379
December	15	Traffic	Center	21	0	22,0314	1,18143	25,7904	40,9506
December	16	Traffic	Center	23	0,4	24,3899	0,849654	22,5512	62,1541
December	17	Traffic	Center	30	0	20,651	0,717552	23,4988	56,5579
December	18	Traffic	Center	27	0	24,6855	0,696126	23,0514	57,642
December	19	Traffic	Center	27	0	22,5244	1,18035	22,0128	64,1259
December	20	Traffic	Center	29	0	9,24461	0,656955	21,3716	67,6839
December	21	Traffic	Center	26	0	14,1585	0,754949	20,9078	70,4465
December	22	Traffic	Center	30	0	15,1963	0,634047	20,4666	73,0089
December	23	Traffic	Center	29	0	5,38929	0,524077	20,0921	73,6532
December	0	Traffic	Center	41	0	17,1965	0,592176	19,9728	73,5244
December	1	Traffic	Center	57	0	14,0132	0,775678	19,6387	74,2356
December	2	Traffic	Center	55	0	26,8395	0,759565	19,1974	75,3915
December	3	Traffic	Center	38	0	359,299	0,455734	18,907	76,7164
December	4	Traffic	Center	36	0	333,599	0,673271	18,6901	78,2549
December	5	Traffic	Center	40	0	354,33	0,664637	18,785	75,7053
December	6	Traffic	Center	57	0	343,09	0,787099	18,85	75,9317
December	7	Traffic	Center	38	0	346,29	0,340121	18,7253	75,3285
December	8	Traffic	Center	37	0	17,8691	0,628322	18,9782	73,1827
December	9	Traffic	Center	37	0	28,4616	0,681982	19,6813	68,5433
December	10	Traffic	Center	33	0	30,9538	0,364595	21,9464	55,5144
December	11	Traffic	Center	29	0	54,6262	0,167817	23,3627	49,6719
December	12	Traffic	Center	27	0	230,453	0,297457	24,8832	42,6815
December	13	Traffic	Center	28	0	194,122	0,594401	26,8788	34,9275
December	14	Traffic	Center	35	0	219,617	1,76378	25,943	38,4879
December	15	Traffic	Center	31	0,4	255,674	0,204223	23,0666	57,5523
December	16	Traffic	Center	37	0	11,2026	0,788186	22,369	61,5935
December	17	Traffic	Center	22	0	18,6708	0,977688	22,1968	55,1276
December	18	Traffic	Center	20	0	19,096	0,730886	20,7338	64,7826
December	19	Traffic	Center	16	0	319,808	0,462984	20,1825	70,2944
December	20	Traffic	Center	21	0	307,238	0,690535	19,8513	73,5196
December	21	Traffic	Center	27	0	11,7212	0,604682	19,7261	74,3468
December	22	Traffic	Center	15	0	16,0106	0,92602	19,4435	74,8226
December	23	Traffic	Center	19	0	15,0525	0,744678	19,2453	73,3445
December	0	Traffic	Center	17	0	19,8466	0,699761	18,8206	74,6796
December	1	Traffic	Center	17	0	13,8756	0,630001	18,4115	76,1995
December	2	Traffic	Center	15	0	14,4111	0,47272	17,8844	78,0197
December	3	Traffic	Center	17	0	13,1004	0,849698	17,5306	77,6049
December	4	Traffic	Center	18	0	15,7949	0,715525	17,399	77,8639
December	5	Traffic	Center	21	0	8,80074	0,742953	17,3384	77,852
December	6	Traffic	Center	25	0	0,369915	0,516104	17,2331	77,402
December	7	Traffic	Center	29	0	316,627	1,11986	17,3653	75,9605
December	8	Traffic	Center	37	0	21,6622	0,605568	18,0548	72,7274
December	9	Traffic	Center	48	0	273,951	0,363575	19,6961	63,9925
December	10	Traffic	Center	24	0	281,119	0,468872	20,8085	55,6665
December	11	Traffic	Center	32	0	3,45461	0,322127	23,1237	45,8704
December	12	Traffic	Center	31	0	75,2345	0,66983	24,6301	41,6812
December	13	Traffic	Center	27	0	29,1689	0,822744	25,8814	38,5014
December	14	Traffic	Center	31	0	19,1518	0,970192	25,376	41,9606
December	15	Traffic	Center	27	0	22,3084	0,759962	25,6113	42,071
December	16	Traffic	Center	41	0	12,3271	0,803074	25,9671	39,1091
December	17	Traffic	Center	26	0	15,3439	1,43647	25,2267	41,1279
December	18	Traffic	Center	25	0	28,2073	0,740226	23,4974	55,483
December	19	Traffic	Center	27	0	21,4852	1,11758	21,6644	63,9605
December	20	Traffic	Center	22	0	21,5506	1,1069	21,0911	66,4873
December	21	Traffic	Center	28	0	22,8307	0,932309	20,7815	68,4964
December	22	Traffic	Center	25	0	19,7783	0,926452	20,4294	71,367
December	23	Traffic	Center	25	0	14,4273	0,795336	20,0469	73,5785
December	0	Traffic	Center	19	0	18,3871	0,969831	19,7079	74,2748
December	1	Traffic	Center	16	0	17,3245	1,05186	19,1591	75,039
December	2	Traffic	Center	14	0	19,0285	1,04324	18,9303	73,5479
December	3	Traffic	Center	18	0	15,3098	0,920306	19,0001	70,4438
December	4	Traffic	Center	12	0	8,2545	0,777502	19,1021	68,1377
December	5	Traffic	Center	16	0	1,90752	0,566283	18,9215	69,7364
December	6	Traffic	Center	19	0	3,71051	0,554769	19,0819	68,1384
December	7	Traffic	Center	27	0	21,3675	0,882583	18,9565	70,4999
December	11	Traffic	Center	30	0	18,698	1,23983	22,7486	48,819
December	17	Traffic	Center	14	0	299,371	0,230414	23,6165	50,286
December	18	Traffic	Center	27	0	17,8644	0,874744	22,0997	58,0976
